"","sex","ef_age","new_age","acc_inv"
"5946","M","(22,80]","(19,33]","0"
"5947","M","(18,22]","[16,19]","0"
"5948","F","[16,18]","[16,19]","0"
"5949","M","(22,80]","(19,33]","0"
"5950","F","(18,22]","[16,19]","0"
"5951","F","(18,22]","(19,33]","1+"
"5952","F","(18,22]","[16,19]","0"
"5953","M","(18,22]","[16,19]","1+"
"5954","M","(18,22]","[16,19]","0"
"5955","M","[16,18]","[16,19]","0"
"5956","F","[16,18]","[16,19]","0"
"5957","F","[16,18]","[16,19]","0"
"5958","F","[16,18]","[16,19]","0"
"5959","M","(18,22]","(19,33]","0"
"5960","F","(18,22]","(19,33]","0"
"5961","M","(18,22]","(19,33]","0"
"5962","F","(22,80]","(33,80]","0"
"5963","F","(22,80]","(33,80]","0"
"5964","F","[16,18]","[16,19]","0"
"5965","M","(18,22]","(19,33]","0"
"5966","F","(18,22]","[16,19]","0"
"5967","F","[16,18]","[16,19]","0"
"5968","M","[16,18]","[16,19]","0"
"5969","M","(22,80]","(19,33]","0"
"5970","F","(18,22]","[16,19]","0"
"5971","M","(18,22]","(19,33]","0"
"5972","M","[16,18]","[16,19]","0"
"5973","M","[16,18]","[16,19]","0"
"5974","F","[16,18]","[16,19]","0"
"5975","M","[16,18]","[16,19]","0"
"5976","F","(22,80]","(19,33]","1+"
"5977","M","[16,18]","[16,19]","0"
"5978","F","(18,22]","(19,33]","0"
"5979","F","(18,22]","[16,19]","0"
"5980","M","(22,80]","(33,80]","0"
"5981","M","[16,18]","[16,19]","0"
"5982","F","(18,22]","(19,33]","0"
"5983","M","[16,18]","[16,19]","0"
"5984","F","(22,80]","(33,80]","0"
"5985","F","(22,80]","(33,80]","0"
"5986","F","[16,18]","[16,19]","0"
"5987","F","(22,80]","(33,80]","0"
"5988","F","[16,18]","[16,19]","0"
"5989","M","[16,18]","[16,19]","0"
"5990","F","(22,80]","(19,33]","0"
"5991","M","(22,80]","(19,33]","0"
"5992","M","(22,80]","(33,80]","0"
"5993","F","(22,80]","(19,33]","0"
"5994","F","[16,18]","[16,19]","0"
"5995","F","(18,22]","[16,19]","0"
"5996","M","[16,18]","[16,19]","0"
"5997","F","(18,22]","[16,19]","0"
"5998","M","(22,80]","(33,80]","0"
"5999","F","(22,80]","(33,80]","0"
"6000","F","[16,18]","[16,19]","0"
"6001","M","[16,18]","[16,19]","1+"
"6002","F","[16,18]","[16,19]","0"
"6003","F","[16,18]","[16,19]","0"
"6004","F","(22,80]","(33,80]","0"
"6005","F","(22,80]","(19,33]","0"
"6006","F","(22,80]","(19,33]","0"
"6007","M","[16,18]","[16,19]","0"
"6008","M","[16,18]","[16,19]","0"
"6009","M","[16,18]","[16,19]","0"
"6010","M","[16,18]","[16,19]","0"
"6011","F","(22,80]","(19,33]","0"
"6012","M","[16,18]","[16,19]","0"
"6013","M","(18,22]","[16,19]","0"
"6014","F","(22,80]","(33,80]","0"
"6015","M","(22,80]","(19,33]","0"
"6016","F","(18,22]","(19,33]","0"
"6017","M","[16,18]","[16,19]","0"
"6018","M","[16,18]","[16,19]","0"
"6019","F","(18,22]","(19,33]","0"
"6020","M","[16,18]","[16,19]","0"
"6021","F","[16,18]","[16,19]","0"
"6022","M","(18,22]","(19,33]","0"
"6023","F","[16,18]","[16,19]","0"
"6024","F","(22,80]","(19,33]","0"
"6025","M","(22,80]","(19,33]","0"
"6026","M","(18,22]","[16,19]","0"
"6027","F","[16,18]","[16,19]","0"
"6028","F","[16,18]","[16,19]","0"
"6029","F","(22,80]","(19,33]","0"
"6030","M","[16,18]","[16,19]","0"
"6031","M","(18,22]","(19,33]","0"
"6032","F","[16,18]","[16,19]","0"
"6033","F","[16,18]","[16,19]","0"
"6034","F","[16,18]","[16,19]","0"
"6035","F","(22,80]","(19,33]","0"
"6036","M","[16,18]","[16,19]","1+"
"6037","F","[16,18]","[16,19]","0"
"6038","F","(18,22]","(19,33]","0"
"6039","F","[16,18]","[16,19]","0"
"6040","F","[16,18]","[16,19]","0"
"6041","M","(22,80]","(19,33]","0"
"6042","F","(22,80]","(33,80]","0"
"6043","F","(18,22]","(19,33]","0"
"6044","F","(18,22]","(19,33]","0"
"6045","F","[16,18]","[16,19]","0"
"6046","F","(18,22]","(19,33]","0"
"6047","F","(18,22]","(19,33]","0"
"6048","M","(18,22]","[16,19]","0"
"6049","M","[16,18]","[16,19]","0"
"6050","F","(22,80]","(19,33]","0"
"6051","M","(22,80]","(19,33]","0"
"6052","F","(18,22]","(19,33]","0"
"6053","M","[16,18]","[16,19]","0"
"6054","M","(18,22]","(19,33]","0"
"6055","F","(18,22]","[16,19]","0"
"6056","M","(18,22]","[16,19]","0"
"6057","F","(22,80]","(19,33]","0"
"6058","F","[16,18]","[16,19]","0"
"6059","F","(18,22]","(19,33]","0"
"6060","F","[16,18]","[16,19]","0"
"6061","M","[16,18]","[16,19]","0"
"6062","F","(18,22]","[16,19]","0"
"6063","M","[16,18]","[16,19]","0"
"6064","F","[16,18]","[16,19]","0"
"6065","F","[16,18]","[16,19]","0"
"6066","F","(22,80]","(19,33]","0"
"6067","M","[16,18]","[16,19]","0"
"6068","M","[16,18]","[16,19]","0"
"6069","M","[16,18]","[16,19]","0"
"6070","F","[16,18]","[16,19]","0"
"6071","M","[16,18]","[16,19]","0"
"6072","M","(22,80]","(19,33]","0"
"6073","F","[16,18]","[16,19]","0"
"6074","F","[16,18]","[16,19]","0"
"6075","F","[16,18]","[16,19]","0"
"6076","M","(18,22]","[16,19]","1+"
"6077","M","(22,80]","(19,33]","0"
"6078","F","(18,22]","[16,19]","0"
"6079","F","(22,80]","(33,80]","0"
"6080","F","(22,80]","(19,33]","0"
"6081","F","[16,18]","[16,19]","0"
"6082","M","[16,18]","[16,19]","0"
"6083","F","[16,18]","[16,19]","0"
"6084","M","(22,80]","(19,33]","0"
"6085","F","[16,18]","[16,19]","0"
"6086","F","(18,22]","(19,33]","0"
"6087","F","[16,18]","[16,19]","0"
"6088","F","(22,80]","(33,80]","0"
"6089","M","(18,22]","[16,19]","0"
"6090","F","(18,22]","(19,33]","0"
"6091","M","[16,18]","[16,19]","0"
"6092","F","[16,18]","[16,19]","0"
"6093","F","(22,80]","(33,80]","0"
"6094","F","[16,18]","[16,19]","0"
"6095","F","(22,80]","(19,33]","0"
"6096","F","(18,22]","(19,33]","0"
"6097","M","(22,80]","(19,33]","0"
"6098","M","(22,80]","(33,80]","0"
"6099","M","[16,18]","[16,19]","0"
"6100","F","(18,22]","(19,33]","0"
"6101","F","(22,80]","(19,33]","0"
"6102","M","[16,18]","[16,19]","0"
"6103","F","(22,80]","(33,80]","0"
"6104","M","[16,18]","[16,19]","0"
"6105","F","[16,18]","[16,19]","0"
"6106","M","[16,18]","[16,19]","0"
"6107","M","(22,80]","(19,33]","0"
"6108","M","[16,18]","[16,19]","0"
"6109","M","(18,22]","[16,19]","1+"
"6110","F","(22,80]","(33,80]","0"
"6111","F","(18,22]","(19,33]","0"
"6112","M","(18,22]","[16,19]","0"
"6113","M","[16,18]","[16,19]","0"
"6114","F","[16,18]","[16,19]","0"
"6115","F","[16,18]","[16,19]","0"
"6116","F","[16,18]","[16,19]","0"
"6117","F","[16,18]","[16,19]","0"
"6118","M","[16,18]","[16,19]","0"
"6119","F","[16,18]","[16,19]","0"
"6120","F","(22,80]","(19,33]","0"
"6121","M","(22,80]","(33,80]","0"
"6122","F","(22,80]","(33,80]","0"
"6123","M","(22,80]","(19,33]","0"
"6124","F","(22,80]","(33,80]","0"
"6125","M","(22,80]","(33,80]","0"
"6126","F","(22,80]","(19,33]","0"
"6127","F","[16,18]","[16,19]","0"
"6128","M","[16,18]","[16,19]","0"
"6129","F","(18,22]","[16,19]","0"
"6130","F","(18,22]","(19,33]","0"
"6131","F","[16,18]","[16,19]","1+"
"6132","F","(18,22]","(19,33]","0"
"6133","F","[16,18]","[16,19]","0"
"6134","F","(18,22]","(19,33]","0"
"6135","M","[16,18]","[16,19]","0"
"6136","F","(18,22]","[16,19]","0"
"6137","F","[16,18]","[16,19]","0"
"6138","F","[16,18]","[16,19]","0"
"6139","F","[16,18]","[16,19]","0"
"6140","F","(22,80]","(33,80]","0"
"6141","F","(18,22]","(19,33]","0"
"6142","F","[16,18]","[16,19]","0"
"6143","F","(18,22]","(19,33]","0"
"6144","M","[16,18]","[16,19]","0"
"6145","M","[16,18]","[16,19]","0"
"6146","M","(18,22]","[16,19]","0"
"6147","F","[16,18]","[16,19]","1+"
"6148","M","[16,18]","[16,19]","0"
"6149","F","(22,80]","(19,33]","0"
"6150","F","[16,18]","[16,19]","0"
"6151","M","[16,18]","[16,19]","0"
"6152","F","(18,22]","[16,19]","0"
"6153","M","[16,18]","[16,19]","0"
"6154","M","[16,18]","[16,19]","0"
"6155","M","(18,22]","(19,33]","0"
"6156","M","[16,18]","[16,19]","1+"
"6157","M","[16,18]","[16,19]","0"
"6158","F","[16,18]","[16,19]","0"
"6159","F","(22,80]","(33,80]","0"
"6160","F","[16,18]","[16,19]","0"
"6161","F","(22,80]","(19,33]","0"
"6162","F","(22,80]","(19,33]","0"
"6163","F","(22,80]","(33,80]","0"
"6164","F","(22,80]","(19,33]","0"
"6165","M","(18,22]","[16,19]","0"
"6166","F","[16,18]","[16,19]","0"
"6167","F","[16,18]","[16,19]","0"
"6168","M","[16,18]","[16,19]","0"
"6169","M","[16,18]","[16,19]","0"
"6170","F","(22,80]","(33,80]","0"
"6171","F","(22,80]","(19,33]","0"
"6172","F","[16,18]","[16,19]","0"
"6173","F","(22,80]","(33,80]","0"
"6174","M","[16,18]","[16,19]","0"
"6175","F","(18,22]","[16,19]","1+"
"6176","F","(22,80]","(19,33]","0"
"6177","M","[16,18]","[16,19]","0"
"6178","F","[16,18]","[16,19]","0"
"6179","F","[16,18]","[16,19]","0"
"6180","M","[16,18]","[16,19]","0"
"6181","F","[16,18]","[16,19]","0"
"6182","F","(22,80]","(19,33]","0"
"6183","F","(22,80]","(19,33]","0"
"6184","M","(18,22]","[16,19]","0"
"6185","M","(22,80]","(33,80]","0"
"6186","F","(18,22]","(19,33]","0"
"6187","M","(22,80]","(33,80]","0"
"6188","M","(18,22]","(19,33]","0"
"6189","M","(22,80]","(19,33]","0"
"6190","F","(18,22]","[16,19]","0"
"6191","M","(18,22]","(19,33]","0"
"6192","F","[16,18]","[16,19]","0"
"6193","M","[16,18]","[16,19]","0"
"6194","F","(22,80]","(19,33]","0"
"6195","F","(18,22]","(19,33]","0"
"6196","F","[16,18]","[16,19]","1+"
"6197","M","[16,18]","[16,19]","0"
"6198","F","[16,18]","[16,19]","0"
"6199","M","(18,22]","(19,33]","0"
"6200","F","(22,80]","(33,80]","0"
"6201","M","[16,18]","[16,19]","1+"
"6202","F","(22,80]","(33,80]","0"
"6203","F","(22,80]","(33,80]","1+"
"6204","F","[16,18]","[16,19]","1+"
"6205","M","[16,18]","[16,19]","0"
"6206","F","[16,18]","[16,19]","0"
"6207","M","[16,18]","[16,19]","0"
"6208","F","(18,22]","[16,19]","1+"
"6209","M","[16,18]","[16,19]","0"
"6210","F","(18,22]","(19,33]","0"
"6211","F","[16,18]","[16,19]","0"
"6212","F","[16,18]","[16,19]","1+"
"6213","F","(22,80]","(33,80]","0"
"6214","F","(22,80]","(19,33]","0"
"6215","F","[16,18]","[16,19]","0"
"6216","F","(18,22]","[16,19]","0"
"6217","F","(22,80]","(33,80]","1+"
"6218","M","[16,18]","[16,19]","0"
"6219","F","(22,80]","(19,33]","0"
"6220","M","(18,22]","(19,33]","0"
"6221","F","[16,18]","[16,19]","0"
"6222","F","(22,80]","(19,33]","0"
"6223","M","(18,22]","[16,19]","1+"
"6224","F","(18,22]","[16,19]","1+"
"6225","F","[16,18]","[16,19]","0"
"6226","F","[16,18]","[16,19]","0"
"6227","F","(22,80]","(33,80]","0"
"6228","F","[16,18]","[16,19]","0"
"6229","M","[16,18]","[16,19]","0"
"6230","F","[16,18]","[16,19]","0"
"6231","M","[16,18]","[16,19]","0"
"6232","F","[16,18]","[16,19]","0"
"6233","F","[16,18]","[16,19]","0"
"6234","M","(18,22]","[16,19]","0"
"6235","M","[16,18]","[16,19]","0"
"6236","F","(18,22]","(19,33]","0"
"6237","M","[16,18]","[16,19]","1+"
"6238","F","(18,22]","(19,33]","0"
"6239","F","[16,18]","[16,19]","0"
"6240","F","(18,22]","(19,33]","0"
"6241","F","[16,18]","[16,19]","0"
"6242","M","(18,22]","(19,33]","0"
"6243","F","(18,22]","(19,33]","0"
"6244","F","[16,18]","[16,19]","0"
"6245","M","[16,18]","[16,19]","0"
"6246","F","[16,18]","[16,19]","0"
"6247","M","[16,18]","[16,19]","0"
"6248","F","[16,18]","[16,19]","0"
"6249","M","[16,18]","[16,19]","1+"
"6250","F","(22,80]","(19,33]","0"
"6251","F","[16,18]","[16,19]","0"
"6252","M","(18,22]","(19,33]","0"
"6253","M","[16,18]","[16,19]","0"
"6254","F","(18,22]","(19,33]","0"
"6255","F","(22,80]","(19,33]","0"
"6256","M","[16,18]","[16,19]","0"
"6257","F","(22,80]","(33,80]","0"
"6258","M","[16,18]","[16,19]","0"
"6259","M","(18,22]","[16,19]","0"
"6260","F","(22,80]","(19,33]","0"
"6261","M","[16,18]","[16,19]","0"
"6262","F","[16,18]","[16,19]","0"
"6263","F","[16,18]","[16,19]","0"
"6264","M","[16,18]","[16,19]","0"
"6265","F","(18,22]","(19,33]","1+"
"6266","F","[16,18]","[16,19]","0"
"6267","M","(18,22]","[16,19]","1+"
"6268","M","[16,18]","[16,19]","0"
"6269","F","[16,18]","[16,19]","0"
"6270","F","(22,80]","(19,33]","0"
"6271","M","(18,22]","[16,19]","0"
"6272","M","(18,22]","[16,19]","0"
"6273","M","(22,80]","(19,33]","0"
"6274","F","(22,80]","(33,80]","0"
"6275","F","(18,22]","(19,33]","0"
"6276","F","[16,18]","[16,19]","0"
"6277","M","[16,18]","[16,19]","0"
"6278","F","(22,80]","(19,33]","0"
"6279","F","[16,18]","[16,19]","0"
"6280","M","[16,18]","[16,19]","0"
"6281","F","[16,18]","[16,19]","0"
"6282","M","(18,22]","[16,19]","0"
"6283","F","(18,22]","[16,19]","0"
"6284","F","(22,80]","(33,80]","0"
"6285","M","(22,80]","(19,33]","0"
"6286","F","[16,18]","[16,19]","0"
"6287","F","[16,18]","[16,19]","0"
"6288","F","(22,80]","(33,80]","0"
"6289","F","[16,18]","[16,19]","0"
"6290","F","[16,18]","[16,19]","0"
"6291","F","[16,18]","[16,19]","0"
"6292","M","(18,22]","(19,33]","0"
"6293","M","(22,80]","(19,33]","0"
"6294","F","[16,18]","[16,19]","1+"
"6295","M","(18,22]","(19,33]","0"
"6296","F","[16,18]","[16,19]","0"
"6297","M","[16,18]","[16,19]","0"
"6298","F","(22,80]","(19,33]","0"
"6299","F","(22,80]","(19,33]","0"
"6300","F","(22,80]","(33,80]","0"
"6301","M","(18,22]","[16,19]","0"
"6302","F","(22,80]","(19,33]","0"
"6303","M","[16,18]","[16,19]","0"
"6304","F","[16,18]","[16,19]","0"
"6305","F","(18,22]","(19,33]","0"
"6306","M","[16,18]","[16,19]","0"
"6307","M","[16,18]","[16,19]","0"
"6308","M","(22,80]","(19,33]","0"
"6309","M","[16,18]","[16,19]","0"
"6310","F","(22,80]","(33,80]","0"
"6311","M","[16,18]","[16,19]","0"
"6312","F","[16,18]","[16,19]","0"
"6313","M","[16,18]","[16,19]","0"
"6314","F","[16,18]","[16,19]","0"
"6315","M","[16,18]","[16,19]","0"
"6316","F","[16,18]","[16,19]","0"
"6317","F","[16,18]","[16,19]","0"
"6318","M","[16,18]","[16,19]","0"
"6319","F","(22,80]","(33,80]","0"
"6320","F","[16,18]","[16,19]","0"
"6321","M","(22,80]","(33,80]","0"
"6322","F","[16,18]","[16,19]","0"
"6323","F","(22,80]","(19,33]","0"
"6324","M","[16,18]","[16,19]","0"
"6325","F","(22,80]","(19,33]","0"
"6326","M","(18,22]","(19,33]","0"
"6327","F","[16,18]","[16,19]","0"
"6328","M","[16,18]","[16,19]","0"
"6329","M","(18,22]","(19,33]","0"
"6330","F","(18,22]","[16,19]","0"
"6331","F","(18,22]","[16,19]","0"
"6332","M","[16,18]","[16,19]","0"
"6333","F","(22,80]","(19,33]","0"
"6334","M","(22,80]","(33,80]","0"
"6335","M","(22,80]","(33,80]","0"
"6336","F","[16,18]","[16,19]","0"
"6337","F","(22,80]","(33,80]","0"
"6338","F","(22,80]","(33,80]","0"
"6339","F","(22,80]","(33,80]","0"
"6340","M","[16,18]","[16,19]","1+"
"6341","M","(22,80]","(19,33]","0"
"6342","F","(22,80]","(19,33]","0"
"6343","F","[16,18]","[16,19]","0"
"6344","M","[16,18]","[16,19]","0"
"6345","M","[16,18]","[16,19]","0"
"6346","F","(22,80]","(33,80]","0"
"6347","F","(22,80]","(33,80]","0"
"6348","F","[16,18]","[16,19]","0"
"6349","F","[16,18]","[16,19]","0"
"6350","F","(22,80]","(19,33]","0"
"6351","M","(22,80]","(33,80]","0"
"6352","F","[16,18]","[16,19]","0"
"6353","F","[16,18]","[16,19]","0"
"6354","F","(22,80]","(33,80]","0"
"6355","F","(18,22]","(19,33]","0"
"6356","F","(22,80]","(19,33]","0"
"6357","F","[16,18]","[16,19]","0"
"6358","M","[16,18]","[16,19]","0"
"6359","F","[16,18]","[16,19]","0"
"6360","F","[16,18]","[16,19]","0"
"6361","F","(22,80]","(19,33]","0"
"6362","F","[16,18]","[16,19]","0"
"6363","F","[16,18]","[16,19]","0"
"6364","F","(18,22]","[16,19]","0"
"6365","F","(22,80]","(19,33]","0"
"6366","M","[16,18]","[16,19]","0"
"6367","M","[16,18]","[16,19]","0"
"6368","F","[16,18]","[16,19]","0"
"6369","F","(22,80]","(33,80]","0"
"6370","F","(18,22]","[16,19]","0"
"6371","M","[16,18]","[16,19]","0"
"6372","F","(22,80]","(19,33]","0"
"6373","F","(18,22]","(19,33]","0"
"6374","M","[16,18]","[16,19]","0"
"6375","F","(22,80]","(19,33]","0"
"6376","M","(22,80]","(33,80]","0"
"6377","M","[16,18]","[16,19]","0"
"6378","F","(18,22]","(19,33]","0"
"6379","M","[16,18]","[16,19]","0"
"6380","M","[16,18]","[16,19]","0"
"6381","F","(22,80]","(33,80]","0"
"6382","M","(22,80]","(19,33]","0"
"6383","M","(22,80]","(19,33]","1+"
"6384","F","[16,18]","[16,19]","0"
"6385","M","[16,18]","[16,19]","0"
"6386","F","[16,18]","[16,19]","0"
"6387","M","[16,18]","[16,19]","0"
"6388","F","(18,22]","[16,19]","0"
"6389","M","(18,22]","(19,33]","0"
"6390","F","(22,80]","(19,33]","0"
"6391","M","(18,22]","[16,19]","0"
"6392","F","[16,18]","[16,19]","0"
"6393","F","(18,22]","[16,19]","0"
"6394","M","[16,18]","[16,19]","0"
"6395","M","[16,18]","[16,19]","0"
"6396","M","(22,80]","(33,80]","0"
"6397","M","[16,18]","[16,19]","0"
"6398","M","(22,80]","(19,33]","0"
"6399","F","(22,80]","(19,33]","0"
"6400","F","(22,80]","(33,80]","0"
"6401","F","(22,80]","(33,80]","0"
"6402","F","(22,80]","(19,33]","0"
"6403","F","(22,80]","(19,33]","0"
"6404","M","[16,18]","[16,19]","0"
"6405","F","[16,18]","[16,19]","0"
"6406","F","[16,18]","[16,19]","0"
"6407","F","[16,18]","[16,19]","0"
"6408","F","(22,80]","(19,33]","0"
"6409","F","(18,22]","[16,19]","0"
"6410","M","[16,18]","[16,19]","0"
"6411","M","[16,18]","[16,19]","1+"
"6412","F","(18,22]","(19,33]","0"
"6413","F","(22,80]","(19,33]","0"
"6414","F","(18,22]","[16,19]","0"
"6415","F","(22,80]","(33,80]","0"
"6416","F","(18,22]","(19,33]","0"
"6417","F","[16,18]","[16,19]","0"
"6418","F","[16,18]","[16,19]","0"
"6419","M","(18,22]","(19,33]","0"
"6420","F","[16,18]","[16,19]","0"
"6421","F","(22,80]","(19,33]","0"
"6422","M","[16,18]","[16,19]","1+"
"6423","F","[16,18]","[16,19]","0"
"6424","F","[16,18]","[16,19]","0"
"6425","F","[16,18]","[16,19]","0"
"6426","F","[16,18]","[16,19]","0"
"6427","F","[16,18]","[16,19]","1+"
"6428","M","(18,22]","(19,33]","0"
"6429","F","[16,18]","[16,19]","0"
"6430","M","[16,18]","[16,19]","0"
"6431","F","[16,18]","[16,19]","0"
"6432","F","(22,80]","(19,33]","0"
"6433","M","(18,22]","[16,19]","0"
"6434","F","(18,22]","[16,19]","1+"
"6435","M","(22,80]","(19,33]","0"
"6436","F","[16,18]","[16,19]","0"
"6437","M","[16,18]","[16,19]","0"
"6438","M","[16,18]","[16,19]","0"
"6439","F","(22,80]","(19,33]","0"
"6440","F","(22,80]","(19,33]","0"
"6441","F","[16,18]","[16,19]","0"
"6442","F","[16,18]","[16,19]","0"
"6443","F","[16,18]","[16,19]","0"
"6444","M","(18,22]","[16,19]","0"
"6445","F","[16,18]","[16,19]","0"
"6446","M","(18,22]","(19,33]","0"
"6447","F","(18,22]","[16,19]","1+"
"6448","F","[16,18]","[16,19]","1+"
"6449","F","(22,80]","(33,80]","0"
"6450","F","[16,18]","[16,19]","0"
"6451","F","[16,18]","[16,19]","0"
"6452","F","(18,22]","[16,19]","0"
"6453","F","(22,80]","(19,33]","0"
"6454","F","[16,18]","[16,19]","0"
"6455","F","(22,80]","(19,33]","0"
"6456","F","[16,18]","[16,19]","0"
"6457","F","[16,18]","[16,19]","0"
"6458","M","(18,22]","(19,33]","0"
"6459","F","(22,80]","(33,80]","0"
"6460","F","(18,22]","[16,19]","0"
"6461","M","(22,80]","(19,33]","0"
"6462","F","(18,22]","[16,19]","0"
"6463","F","[16,18]","[16,19]","0"
"6464","F","(18,22]","(19,33]","0"
"6465","M","[16,18]","[16,19]","0"
"6466","F","(22,80]","(19,33]","0"
"6467","F","[16,18]","[16,19]","0"
"6468","F","[16,18]","[16,19]","0"
"6469","F","(18,22]","(19,33]","0"
"6470","M","[16,18]","[16,19]","0"
"6471","F","(18,22]","(19,33]","0"
"6472","M","[16,18]","[16,19]","0"
"6473","M","[16,18]","[16,19]","0"
"6474","M","[16,18]","[16,19]","0"
"6475","M","[16,18]","[16,19]","0"
"6476","F","[16,18]","[16,19]","0"
"6477","M","[16,18]","[16,19]","0"
"6478","F","[16,18]","[16,19]","0"
"6479","M","[16,18]","[16,19]","0"
"6480","F","[16,18]","[16,19]","0"
"6481","M","[16,18]","[16,19]","0"
"6482","F","[16,18]","[16,19]","0"
"6483","F","[16,18]","[16,19]","0"
"6484","F","(22,80]","(33,80]","0"
"6485","M","(22,80]","(19,33]","0"
"6486","F","(22,80]","(19,33]","0"
"6487","F","(22,80]","(19,33]","0"
"6488","M","(22,80]","(33,80]","0"
"6489","F","(22,80]","(33,80]","0"
"6490","M","[16,18]","[16,19]","0"
"6491","M","(22,80]","(33,80]","0"
"6492","F","(22,80]","(33,80]","0"
"6493","F","(18,22]","[16,19]","0"
"6494","F","[16,18]","[16,19]","0"
"6495","F","(22,80]","(33,80]","1+"
"6496","F","[16,18]","[16,19]","0"
"6497","M","[16,18]","[16,19]","0"
"6498","F","(18,22]","(19,33]","1+"
"6499","F","(22,80]","(33,80]","0"
"6500","F","[16,18]","[16,19]","0"
"6501","F","[16,18]","[16,19]","1+"
"6502","F","(18,22]","[16,19]","0"
"6503","F","[16,18]","[16,19]","0"
"6504","F","[16,18]","[16,19]","1+"
"6505","M","[16,18]","[16,19]","0"
"6506","F","[16,18]","[16,19]","0"
"6507","M","(22,80]","(19,33]","0"
"6508","M","(22,80]","(19,33]","0"
"6509","F","(18,22]","[16,19]","0"
"6510","F","(22,80]","(19,33]","0"
"6511","F","(22,80]","(33,80]","0"
"6512","F","(22,80]","(19,33]","0"
"6513","M","(18,22]","(19,33]","0"
"6514","F","(22,80]","(19,33]","0"
"6515","F","[16,18]","[16,19]","0"
"6516","M","(18,22]","[16,19]","0"
"6517","F","[16,18]","[16,19]","0"
"6518","F","(18,22]","(19,33]","0"
"6519","F","[16,18]","[16,19]","0"
"6520","F","[16,18]","[16,19]","0"
"6521","F","[16,18]","[16,19]","1+"
"6522","F","(18,22]","(19,33]","0"
"6523","F","(22,80]","(19,33]","0"
"6524","F","[16,18]","[16,19]","0"
"6525","F","[16,18]","[16,19]","0"
"6526","M","(22,80]","(19,33]","0"
"6527","F","[16,18]","[16,19]","0"
"6528","F","(22,80]","(19,33]","0"
"6529","F","(22,80]","(19,33]","0"
"6530","M","(22,80]","(19,33]","0"
"6531","M","[16,18]","[16,19]","0"
"6532","F","[16,18]","[16,19]","0"
"6533","M","[16,18]","[16,19]","0"
"6534","F","(18,22]","(19,33]","0"
"6535","F","(22,80]","(19,33]","0"
"6536","M","[16,18]","[16,19]","0"
"6537","M","(18,22]","(19,33]","0"
"6538","M","[16,18]","[16,19]","0"
"6539","M","[16,18]","[16,19]","0"
"6540","M","[16,18]","[16,19]","0"
"6541","M","(18,22]","(19,33]","0"
"6542","M","[16,18]","[16,19]","0"
"6543","F","[16,18]","[16,19]","0"
"6544","F","(18,22]","[16,19]","1+"
"6545","M","[16,18]","[16,19]","0"
"6546","F","[16,18]","[16,19]","0"
"6547","F","[16,18]","[16,19]","0"
"6548","F","(22,80]","(19,33]","0"
"6549","F","(22,80]","(19,33]","0"
"6550","F","[16,18]","[16,19]","0"
"6551","M","(22,80]","(19,33]","0"
"6552","F","[16,18]","[16,19]","0"
"6553","M","(22,80]","(33,80]","0"
"6554","M","(18,22]","(19,33]","1+"
"6555","M","[16,18]","[16,19]","0"
"6556","F","[16,18]","[16,19]","0"
"6557","F","[16,18]","[16,19]","0"
"6558","M","(22,80]","(33,80]","0"
"6559","M","[16,18]","[16,19]","0"
"6560","F","(22,80]","(19,33]","0"
"6561","F","(22,80]","(19,33]","0"
"6562","M","(18,22]","(19,33]","0"
"6563","F","[16,18]","[16,19]","0"
"6564","M","(22,80]","(19,33]","0"
"6565","F","(22,80]","(19,33]","0"
"6566","M","(22,80]","(33,80]","0"
