"","int_age","sex","freq","acc_inv"
"8332",18,"M","2","0"
"8333",18,"F","1","0"
"8334",18,"F","1","0"
"8335",18,"F","2","0"
"8336",18,"M","3","0"
"8337",21,"F","1","0"
"8338",40,"M","1","0"
"8339",18,"F","1","0"
"8340",51,"F","3","0"
"8341",18,"F","2","0"
"8342",18,"M","3","0"
"8343",33,"M","1","0"
"8344",26,"F","2","0"
"8345",28,"F","2","0"
"8346",18,"F","3","0"
"8347",17,"F","2","0"
"8348",18,"M","1","0"
"8349",20,"F","1","0"
"8350",18,"F","3","0"
"8351",18,"M","2","0"
"8352",23,"F","1","0"
"8353",18,"M","1","0"
"8354",32,"M","3","1+"
"8355",18,"F","1","0"
"8356",17,"F","1","0"
"8357",43,"M","1","0"
"8358",18,"M","3","0"
"8359",19,"M","2","0"
"8360",18,"M","1","0"
"8361",18,"F","1","0"
"8362",18,"F","2","0"
"8363",19,"M","3","0"
"8364",19,"M","1","0"
"8365",18,"M","2","0"
"8366",26,"F","1","0"
"8367",17,"M","1","1+"
"8368",17,"F","1","0"
"8369",18,"M","1","1+"
"8370",35,"F","2","0"
"8371",18,"M","1","0"
"8372",48,"F","2","0"
"8373",30,"M","2","0"
"8374",31,"M","2","0"
"8375",18,"F","1","0"
"8376",17,"F","1","0"
"8377",28,"F","1","0"
"8378",20,"F","3","0"
"8379",17,"F","2","0"
"8380",18,"M","1","0"
"8381",21,"M","1","0"
"8382",18,"M","1","0"
"8383",21,"F","1","0"
"8384",22,"F","1","0"
"8385",17,"F","3","0"
"8386",18,"M","1","0"
"8387",18,"F","3","0"
"8388",18,"F","2","0"
"8389",51,"F","1","0"
"8390",32,"F","1","0"
"8391",18,"F","1","0"
"8392",26,"F","3","0"
"8393",21,"F","2","0"
"8394",18,"F","1","0"
"8395",18,"M","2","1+"
"8396",31,"F","3","0"
"8397",19,"M","3","0"
"8398",32,"M","2","0"
"8399",18,"F","1","0"
"8400",45,"F","1","0"
"8401",29,"F","2","0"
"8402",20,"F","1","0"
"8403",17,"F","1","0"
"8404",17,"M","1","0"
"8405",26,"F","1","0"
"8406",18,"F","1","0"
"8407",18,"M","2","0"
"8408",17,"M","1","0"
"8409",23,"F","2","0"
"8410",20,"F","1","0"
"8411",18,"F","1","0"
"8412",19,"M","1","0"
"8413",32,"F","1","0"
"8414",18,"M","2","0"
"8415",18,"M","2","0"
"8416",17,"F","1","0"
"8417",17,"M","2","0"
"8418",18,"F","1","0"
"8419",40,"M","1","0"
"8420",37,"F","2","0"
"8421",33,"F","1","0"
"8422",34,"F","1","0"
"8423",19,"F","3","0"
"8424",19,"M","1","0"
"8425",18,"F","2","0"
"8426",21,"F","3","0"
"8427",18,"F","3","0"
"8428",18,"M","1","0"
"8429",17,"M","1","1+"
"8430",19,"F","2","0"
"8431",17,"F","1","0"
"8432",16,"M","2","0"
"8433",18,"M","2","0"
"8434",41,"F","2","0"
"8435",30,"F","1","0"
"8436",27,"F","3","0"
"8437",18,"F","2","0"
"8438",18,"F","2","0"
"8439",26,"F","3","0"
"8440",17,"F","3","0"
"8441",18,"M","2","0"
"8442",18,"M","2","0"
"8443",23,"M","1","0"
"8444",19,"F","1","0"
"8445",18,"F","1","0"
"8446",18,"M","2","0"
"8447",29,"M","1","0"
"8448",18,"M","2","0"
"8449",18,"M","2","0"
"8450",19,"F","1","0"
"8451",17,"M","2","0"
"8452",19,"F","2","0"
"8453",19,"F","1","1+"
"8454",19,"F","2","0"
"8455",59,"F","1","0"
"8456",21,"F","1","0"
"8457",21,"F","1","0"
"8458",29,"F","1","0"
"8459",17,"M","2","0"
"8460",17,"M","1","0"
"8461",36,"M","2","0"
"8462",30,"M","3","0"
"8463",18,"F","1","0"
"8464",17,"M","1","0"
"8465",28,"F","2","0"
"8466",17,"F","1","0"
"8467",18,"F","1","0"
"8468",18,"M","3","0"
"8469",29,"F","1","0"
"8470",18,"F","1","0"
"8471",24,"F","1","0"
"8472",24,"F","1","0"
"8473",32,"M","1","0"
"8474",18,"F","1","0"
"8475",80,"M","3","0"
"8476",17,"F","1","0"
"8477",49,"F","1","0"
"8478",19,"F","3","0"
"8479",19,"F","1","0"
"8480",27,"F","2","0"
"8481",18,"F","3","0"
"8482",18,"F","2","0"
"8483",17,"M","1","0"
"8484",18,"F","1","0"
"8485",17,"F","1","0"
"8486",28,"F","1","0"
"8487",30,"M","1","0"
"8488",18,"F","1","0"
"8489",37,"F","1","0"
"8490",22,"F","1","0"
"8491",45,"M","1","0"
"8492",21,"F","1","0"
"8493",18,"F","1","0"
"8494",19,"F","1","0"
"8495",26,"F","1","0"
"8496",24,"M","3","0"
"8497",24,"F","2","0"
"8498",18,"F","1","0"
"8499",23,"F","3","0"
"8500",25,"F","1","0"
"8501",21,"F","2","0"
"8502",27,"M","2","0"
"8503",21,"M","2","0"
"8504",18,"F","1","0"
"8505",17,"M","1","0"
"8506",24,"F","1","1+"
"8507",17,"M","1","0"
"8508",18,"F","2","0"
"8509",18,"F","2","0"
"8510",20,"F","3","0"
"8511",17,"M","1","0"
"8512",18,"M","2","0"
"8513",23,"F","2","0"
"8514",35,"F","1","0"
"8515",18,"M","1","0"
"8516",30,"M","2","0"
"8517",39,"F","1","0"
"8518",19,"M","1","0"
"8519",18,"F","2","0"
"8520",31,"M","1","0"
"8521",31,"F","2","0"
"8522",18,"F","1","0"
"8523",40,"F","1","0"
"8524",18,"M","1","1+"
"8525",45,"F","1","0"
"8526",18,"F","2","0"
"8527",29,"F","1","0"
"8528",32,"F","2","0"
"8529",23,"M","2","0"
"8530",39,"F","1","0"
"8531",21,"M","2","0"
"8532",19,"F","1","0"
"8533",18,"M","2","0"
"8534",18,"F","1","0"
"8535",18,"F","3","0"
"8536",40,"F","2","0"
"8537",20,"F","2","0"
"8538",17,"M","1","0"
"8539",25,"F","1","0"
"8540",18,"M","3","0"
"8541",47,"M","2","0"
"8542",19,"M","2","0"
"8543",17,"F","1","0"
"8544",45,"M","1","0"
"8545",18,"F","1","0"
"8546",31,"F","3","0"
"8547",18,"M","2","0"
"8548",18,"M","1","0"
"8549",18,"M","2","0"
"8550",29,"M","2","0"
"8551",21,"M","1","0"
"8552",18,"F","1","0"
"8553",51,"F","3","0"
"8554",18,"F","3","0"
"8555",27,"F","1","0"
"8556",35,"M","1","0"
"8557",31,"M","1","0"
"8558",19,"F","1","0"
"8559",18,"F","1","0"
"8560",20,"F","1","0"
"8561",19,"F","1","0"
"8562",42,"F","1","0"
"8563",18,"M","1","1+"
"8564",22,"F","2","0"
"8565",19,"M","1","0"
"8566",19,"M","2","0"
"8567",19,"F","1","0"
"8568",18,"F","1","0"
"8569",18,"F","3","0"
"8570",26,"F","2","0"
"8571",17,"M","2","0"
"8572",41,"F","3","0"
"8573",18,"M","3","0"
"8574",24,"F","1","0"
"8575",40,"F","1","0"
"8576",18,"M","1","0"
"8577",19,"F","1","0"
"8578",18,"F","3","0"
"8579",30,"F","2","0"
"8580",22,"F","1","0"
"8581",25,"F","1","0"
"8582",18,"F","2","0"
"8583",27,"F","2","1+"
"8584",29,"M","3","0"
"8585",25,"M","1","0"
"8586",21,"F","1","0"
"8587",41,"F","2","0"
"8588",18,"F","3","0"
"8589",22,"F","2","0"
"8590",18,"M","3","0"
"8591",34,"F","2","0"
"8592",28,"F","1","0"
"8593",19,"F","1","0"
"8594",26,"F","1","0"
"8595",17,"M","1","0"
"8596",26,"F","1","0"
"8597",20,"M","1","0"
"8598",18,"M","1","0"
"8599",18,"F","2","0"
"8600",18,"M","2","0"
"8601",18,"F","1","0"
"8602",17,"M","1","0"
"8603",24,"F","1","0"
"8604",17,"F","1","0"
"8605",27,"F","3","0"
"8606",24,"F","2","0"
"8607",20,"F","1","0"
"8608",17,"F","1","0"
"8609",18,"F","2","0"
"8610",17,"F","1","0"
"8611",20,"F","1","0"
"8612",18,"F","1","0"
"8613",22,"F","1","0"
"8614",21,"F","2","0"
"8615",18,"M","2","0"
"8616",34,"F","2","0"
"8617",20,"M","3","0"
"8618",18,"F","3","0"
"8619",21,"F","1","0"
"8620",19,"F","1","0"
"8621",42,"F","1","0"
"8622",39,"F","1","0"
"8623",19,"F","1","0"
"8624",18,"F","2","0"
"8625",46,"M","3","0"
"8626",18,"M","1","1+"
"8627",24,"F","2","0"
"8628",18,"M","3","0"
"8629",18,"F","1","0"
"8630",35,"F","1","0"
"8631",18,"F","2","0"
"8632",24,"F","2","0"
"8633",18,"F","2","0"
"8634",19,"M","1","0"
"8635",29,"F","2","0"
"8636",20,"F","2","0"
"8637",25,"F","1","0"
"8638",21,"M","1","0"
"8639",21,"F","1","0"
"8640",30,"F","2","0"
"8641",18,"F","1","0"
"8642",50,"M","1","0"
"8643",18,"F","2","0"
"8644",32,"F","2","0"
"8645",41,"F","2","0"
"8646",19,"F","3","0"
"8647",18,"F","3","0"
"8648",20,"F","3","0"
"8649",34,"F","1","0"
"8650",23,"F","2","0"
"8651",34,"F","1","0"
"8652",18,"M","2","0"
"8653",19,"M","1","0"
"8654",25,"M","1","0"
"8655",39,"M","2","0"
"8656",22,"F","2","0"
"8657",26,"F","1","0"
"8658",42,"F","2","0"
"8659",34,"F","1","0"
"8660",17,"F","1","0"
"8661",18,"M","2","0"
"8662",22,"F","1","0"
"8663",20,"F","1","0"
"8664",18,"F","1","0"
"8665",18,"F","2","0"
"8666",18,"F","3","1+"
"8667",18,"F","1","0"
"8668",22,"F","1","0"
"8669",21,"M","3","0"
"8670",61,"F","1","0"
"8671",17,"M","1","1+"
"8672",17,"F","2","0"
"8673",18,"M","2","0"
"8674",35,"F","2","0"
"8675",18,"F","1","0"
"8676",18,"F","1","0"
"8677",18,"F","3","0"
"8678",17,"M","1","0"
"8679",18,"M","1","0"
"8680",18,"M","3","0"
"8681",17,"M","1","1+"
"8682",33,"M","2","0"
"8683",19,"F","1","0"
"8684",18,"F","3","0"
"8685",19,"F","1","0"
"8686",24,"F","3","0"
"8687",18,"F","1","0"
"8688",18,"M","1","0"
"8689",30,"F","1","0"
"8690",30,"F","1","0"
"8691",21,"F","3","0"
"8692",22,"F","1","0"
"8693",18,"F","2","0"
"8694",18,"F","1","0"
"8695",18,"F","2","0"
"8696",17,"M","3","0"
"8697",19,"M","3","0"
"8698",18,"M","1","0"
"8699",23,"F","1","0"
"8700",18,"F","1","0"
"8701",18,"F","2","0"
"8702",17,"F","1","0"
"8703",41,"M","3","0"
"8704",22,"M","1","0"
"8705",33,"F","1","0"
"8706",18,"F","1","0"
"8707",19,"F","2","0"
"8708",17,"F","1","1+"
"8709",56,"F","1","0"
"8710",18,"F","3","0"
"8711",18,"F","2","0"
"8712",17,"F","1","1+"
"8713",18,"M","2","0"
"8714",19,"F","1","0"
"8715",23,"M","3","0"
"8716",18,"M","3","0"
"8717",17,"M","1","0"
"8718",17,"M","1","0"
"8719",18,"M","2","1+"
"8720",17,"M","3","0"
"8721",20,"M","3","0"
"8722",42,"F","1","0"
"8723",18,"F","1","0"
"8724",18,"M","2","0"
"8725",18,"F","1","0"
"8726",17,"M","2","0"
"8727",18,"M","2","0"
"8728",18,"M","1","1+"
"8729",19,"M","1","0"
"8730",20,"F","2","0"
"8731",18,"F","2","0"
"8732",17,"M","1","0"
"8733",17,"F","3","0"
"8734",23,"F","1","0"
"8735",18,"M","1","0"
"8736",19,"F","1","0"
"8737",22,"F","2","0"
"8738",18,"F","1","0"
"8739",35,"F","2","0"
"8740",18,"F","2","1+"
"8741",39,"F","2","0"
"8742",28,"M","1","0"
"8743",19,"F","2","0"
"8744",26,"F","2","1+"
"8745",17,"F","1","0"
"8746",31,"M","2","0"
"8747",18,"F","1","0"
"8748",18,"M","1","0"
"8749",18,"F","1","0"
"8750",18,"M","2","0"
"8751",18,"F","2","0"
"8752",25,"F","3","0"
"8753",29,"F","1","0"
"8754",18,"M","1","0"
"8755",18,"M","2","0"
"8756",18,"F","2","0"
"8757",26,"F","2","0"
"8758",27,"M","3","0"
"8759",19,"M","2","0"
"8760",18,"F","1","0"
"8761",18,"F","1","1+"
"8762",18,"F","3","0"
"8763",18,"F","2","1+"
"8764",19,"F","2","0"
"8765",17,"F","1","0"
"8766",17,"F","1","1+"
"8767",18,"M","1","0"
"8768",18,"F","2","0"
"8769",19,"M","1","0"
"8770",17,"M","2","0"
"8771",18,"M","1","0"
"8772",18,"F","3","0"
"8773",18,"M","3","0"
"8774",20,"M","3","0"
"8775",19,"F","1","0"
"8776",19,"F","2","0"
"8777",21,"F","1","0"
"8778",17,"M","2","0"
"8779",28,"F","3","0"
"8780",43,"M","3","1+"
"8781",37,"M","3","0"
"8782",25,"F","1","0"
"8783",18,"F","2","0"
"8784",17,"F","1","0"
"8785",18,"M","2","0"
"8786",29,"F","1","0"
"8787",19,"F","1","0"
"8788",19,"M","1","0"
"8789",18,"F","1","0"
"8790",23,"M","1","1+"
"8791",17,"F","1","0"
"8792",24,"F","1","0"
"8793",18,"M","3","0"
"8794",58,"F","2","0"
"8795",17,"M","1","0"
"8796",18,"F","2","0"
"8797",19,"F","3","0"
"8798",17,"F","1","0"
"8799",17,"F","3","0"
"8800",53,"M","3","0"
"8801",18,"M","1","0"
"8802",34,"M","3","0"
"8803",17,"F","1","0"
"8804",19,"F","1","0"
"8805",20,"F","1","1+"
"8806",41,"F","1","0"
"8807",24,"M","2","0"
"8808",21,"F","2","0"
"8809",30,"F","1","1+"
"8810",18,"M","3","0"
"8811",17,"F","2","0"
"8812",26,"F","2","0"
"8813",18,"F","1","0"
"8814",18,"F","1","0"
"8815",25,"F","1","0"
"8816",43,"F","1","0"
"8817",19,"F","3","0"
"8818",25,"F","2","0"
"8819",30,"M","3","0"
"8820",24,"F","3","0"
"8821",39,"M","2","0"
"8822",18,"M","1","1+"
"8823",21,"M","1","0"
"8824",19,"F","1","0"
"8825",18,"M","1","0"
"8826",18,"F","1","1+"
"8827",65,"M","1","0"
"8828",18,"M","2","0"
"8829",17,"F","1","0"
"8830",18,"F","3","0"
"8831",18,"F","1","0"
"8832",24,"F","1","0"
"8833",18,"F","1","0"
"8834",18,"F","2","0"
"8835",18,"M","2","0"
"8836",24,"M","1","0"
"8837",18,"F","1","0"
"8838",54,"F","2","0"
"8839",41,"F","1","0"
"8840",34,"F","1","0"
"8841",18,"M","1","0"
"8842",18,"F","3","0"
"8843",52,"F","1","0"
"8844",18,"F","2","0"
"8845",17,"M","1","0"
"8846",34,"F","1","0"
"8847",18,"M","1","0"
"8848",20,"F","3","0"
"8849",28,"F","1","0"
"8850",19,"F","1","0"
"8851",18,"M","3","0"
"8852",19,"F","1","0"
"8853",30,"F","2","0"
"8854",42,"F","2","0"
"8855",20,"M","2","0"
"8856",18,"F","1","0"
"8857",30,"F","2","0"
"8858",43,"M","1","0"
"8859",30,"F","2","0"
"8860",18,"F","2","1+"
"8861",17,"M","1","0"
"8862",25,"F","1","0"
"8863",17,"M","1","0"
"8864",41,"F","3","0"
"8865",21,"M","3","0"
"8866",27,"F","2","0"
"8867",37,"F","1","0"
"8868",18,"M","2","0"
"8869",18,"F","2","0"
"8870",18,"M","2","0"
"8871",23,"F","1","0"
"8872",18,"M","2","0"
"8873",19,"F","1","0"
"8874",18,"M","2","0"
"8875",19,"M","2","0"
"8876",18,"F","1","0"
"8877",42,"F","3","0"
"8878",18,"F","1","1+"
"8879",18,"F","2","0"
"8880",18,"M","1","0"
"8881",18,"M","1","1+"
"8882",18,"F","2","0"
"8883",29,"M","1","0"
"8884",51,"F","1","0"
"8885",18,"M","1","0"
"8886",21,"F","1","0"
"8887",18,"F","2","0"
"8888",18,"F","3","0"
"8889",27,"M","2","0"
"8890",18,"M","3","0"
"8891",18,"F","2","0"
"8892",20,"M","2","0"
"8893",28,"F","3","0"
"8894",18,"F","3","0"
"8895",22,"F","1","0"
"8896",18,"M","1","0"
"8897",19,"M","1","0"
"8898",17,"M","1","0"
"8899",17,"M","3","0"
"8900",32,"F","2","0"
"8901",18,"F","1","0"
"8902",52,"F","1","0"
"8903",18,"M","3","0"
"8904",17,"M","1","0"
"8905",29,"F","3","1+"
"8906",18,"F","1","0"
"8907",27,"F","1","0"
"8908",18,"M","2","0"
"8909",19,"M","1","0"
"8910",41,"F","3","0"
"8911",17,"F","1","0"
"8912",44,"F","2","0"
"8913",23,"M","1","1+"
"8914",19,"M","3","0"
"8915",32,"M","3","0"
"8916",18,"F","3","0"
"8917",55,"F","3","0"
"8918",33,"F","1","0"
"8919",36,"M","1","0"
"8920",18,"M","2","0"
"8921",22,"F","1","0"
"8922",31,"M","3","0"
"8923",17,"M","1","0"
"8924",30,"M","1","0"
"8925",17,"M","2","0"
"8926",19,"F","2","0"
"8927",21,"F","1","0"
"8928",32,"M","3","0"
"8929",18,"F","3","0"
"8930",19,"F","1","1+"
"8931",18,"M","2","0"
"8932",17,"F","1","0"
"8933",20,"F","2","0"
"8934",18,"F","1","0"
"8935",21,"F","1","0"
"8936",20,"F","1","0"
"8937",17,"M","2","0"
"8938",25,"F","1","0"
"8939",33,"M","1","0"
"8940",19,"F","2","0"
"8941",18,"F","1","0"
"8942",18,"M","1","0"
"8943",18,"F","1","0"
"8944",26,"F","1","0"
"8945",21,"F","3","0"
"8946",18,"F","1","1+"
"8947",18,"F","3","0"
"8948",25,"F","2","0"
"8949",19,"M","1","0"
"8950",17,"F","2","0"
"8951",18,"F","1","0"
"8952",18,"F","3","0"
"8953",41,"F","2","0"
"8954",37,"M","1","0"
"8955",17,"M","1","0"
"8956",35,"F","1","0"
"8957",51,"F","1","0"
"8958",18,"F","1","0"
"8959",19,"F","1","0"
"8960",40,"M","1","0"
"8961",24,"M","1","0"
"8962",19,"M","2","0"
"8963",29,"F","1","0"
"8964",18,"M","2","0"
"8965",27,"F","1","0"
"8966",17,"M","1","0"
"8967",38,"M","2","0"
"8968",18,"F","1","0"
"8969",27,"F","1","0"
"8970",18,"M","2","0"
"8971",28,"F","3","0"
"8972",18,"F","1","0"
"8973",22,"F","1","0"
"8974",18,"F","2","0"
"8975",18,"F","2","0"
"8976",18,"F","1","0"
"8977",24,"F","1","0"
"8978",37,"F","2","0"
"8979",17,"F","1","0"
"8980",17,"F","2","0"
"8981",17,"M","1","0"
"8982",18,"M","1","0"
"8983",17,"M","1","0"
"8984",18,"F","2","0"
"8985",19,"F","1","0"
"8986",20,"F","2","0"
"8987",18,"M","1","1+"
"8988",24,"F","3","0"
"8989",29,"F","2","1+"
"8990",24,"F","1","0"
"8991",18,"M","2","0"
"8992",19,"F","2","0"
"8993",25,"F","3","0"
"8994",22,"M","1","0"
"8995",18,"F","1","0"
"8996",24,"F","1","1+"
"8997",24,"F","3","0"
"8998",19,"F","1","0"
"8999",18,"F","2","0"
"9000",18,"F","2","1+"
"9001",31,"M","1","0"
"9002",18,"F","2","0"
"9003",17,"F","1","0"
"9004",19,"M","1","1+"
"9005",22,"F","3","0"
"9006",23,"F","2","0"
"9007",18,"M","3","0"
"9008",18,"F","2","0"
"9009",18,"F","3","0"
"9010",18,"M","1","0"
"9011",18,"M","1","0"
"9012",17,"M","1","1+"
"9013",30,"F","2","0"
"9014",19,"F","2","0"
"9015",37,"F","1","0"
"9016",18,"F","3","0"
"9017",21,"M","3","0"
"9018",20,"F","1","0"
"9019",18,"M","3","0"
"9020",32,"M","2","0"
"9021",18,"F","3","0"
"9022",18,"F","2","0"
"9023",21,"F","2","0"
"9024",18,"M","3","0"
"9025",22,"F","2","1+"
"9026",18,"M","3","0"
"9027",17,"M","1","1+"
"9028",18,"F","3","1+"
"9029",18,"F","2","0"
"9030",21,"M","1","0"
"9031",18,"F","3","0"
"9032",25,"F","3","0"
"9033",19,"M","3","0"
"9034",20,"M","1","0"
"9035",17,"M","1","0"
"9036",53,"F","2","0"
"9037",66,"F","3","0"
"9038",33,"F","1","0"
"9039",18,"M","1","0"
"9040",18,"M","1","0"
"9041",27,"M","2","0"
"9042",21,"F","2","0"
"9043",17,"F","3","0"
"9044",27,"M","3","0"
"9045",18,"M","3","0"
"9046",18,"F","3","0"
"9047",17,"F","1","0"
"9048",26,"F","1","0"
"9049",19,"F","2","0"
"9050",21,"F","1","0"
"9051",21,"F","1","0"
"9052",23,"F","2","0"
"9053",18,"M","3","0"
"9054",18,"F","1","0"
"9055",19,"F","3","0"
"9056",31,"M","1","0"
"9057",18,"F","1","0"
"9058",25,"F","3","0"
"9059",18,"F","2","0"
"9060",21,"F","2","0"
"9061",21,"F","2","1+"
"9062",18,"M","1","0"
"9063",17,"M","2","0"
"9064",20,"M","1","1+"
"9065",18,"M","1","0"
"9066",20,"F","2","0"
"9067",18,"M","2","0"
"9068",18,"F","1","0"
"9069",24,"F","1","0"
"9070",18,"M","2","0"
"9071",18,"F","2","0"
"9072",25,"M","1","0"
"9073",18,"F","3","0"
"9074",20,"M","3","0"
"9075",30,"F","3","0"
"9076",18,"F","1","0"
"9077",18,"F","1","0"
"9078",19,"F","2","0"
"9079",18,"F","1","0"
"9080",27,"F","2","0"
"9081",17,"M","1","0"
"9082",18,"F","3","0"
"9083",17,"M","1","0"
"9084",25,"F","1","0"
"9085",29,"M","1","0"
"9086",22,"F","1","0"
"9087",18,"M","1","0"
"9088",17,"M","1","0"
"9089",18,"F","1","0"
"9090",18,"F","1","0"
"9091",19,"M","1","0"
"9092",20,"F","1","0"
"9093",18,"F","1","1+"
"9094",18,"M","3","1+"
"9095",24,"M","2","0"
"9096",23,"F","3","0"
"9097",18,"F","3","0"
"9098",21,"F","1","0"
"9099",18,"M","1","0"
"9100",18,"F","1","0"
"9101",23,"M","1","0"
"9102",17,"F","1","0"
"9103",47,"F","3","0"
"9104",24,"F","1","1+"
"9105",24,"F","2","0"
"9106",18,"M","2","0"
"9107",25,"F","2","0"
"9108",36,"F","2","0"
"9109",19,"F","2","0"
"9110",21,"M","1","0"
"9111",18,"F","3","0"
"9112",24,"F","2","0"
"9113",26,"F","1","0"
"9114",18,"F","3","0"
"9115",24,"F","1","0"
"9116",34,"M","1","0"
"9117",19,"F","2","0"
"9118",19,"F","3","0"
"9119",19,"F","1","0"
"9120",19,"F","3","0"
"9121",18,"M","1","0"
"9122",18,"M","1","0"
"9123",19,"F","1","0"
"9124",18,"F","2","0"
"9125",21,"F","2","0"
"9126",18,"F","2","0"
"9127",21,"F","1","0"
"9128",39,"F","1","0"
"9129",54,"M","1","0"
"9130",17,"F","3","0"
"9131",41,"F","3","0"
"9132",17,"M","1","0"
"9133",21,"F","2","0"
"9134",21,"F","2","1+"
"9135",21,"F","1","0"
"9136",19,"M","3","0"
"9137",17,"M","1","0"
"9138",25,"M","1","0"
"9139",18,"F","3","0"
"9140",17,"M","1","0"
"9141",18,"F","3","0"
"9142",56,"F","1","0"
"9143",18,"M","1","0"
"9144",36,"M","3","0"
"9145",21,"F","3","0"
"9146",18,"M","3","0"
"9147",18,"M","2","0"
"9148",47,"F","1","0"
"9149",17,"M","1","0"
"9150",19,"F","3","0"
"9151",19,"F","1","0"
"9152",22,"M","2","0"
"9153",25,"F","1","0"
"9154",18,"F","1","0"
"9155",23,"M","1","0"
"9156",36,"F","1","0"
"9157",18,"F","1","0"
"9158",17,"M","1","0"
"9159",17,"F","1","0"
"9160",17,"M","1","0"
"9161",17,"M","2","0"
"9162",17,"F","2","0"
"9163",18,"M","1","0"
"9164",18,"M","1","0"
"9165",55,"F","2","0"
"9166",18,"M","1","1+"
"9167",17,"M","1","0"
"9168",45,"F","2","0"
"9169",29,"F","1","1+"
"9170",23,"F","2","0"
"9171",18,"F","1","0"
"9172",23,"F","1","0"
"9173",17,"M","1","0"
"9174",17,"F","1","0"
"9175",24,"F","1","0"
"9176",23,"F","1","0"
"9177",22,"M","1","0"
"9178",21,"M","3","0"
"9179",33,"F","1","0"
"9180",18,"F","2","0"
"9181",18,"F","1","0"
"9182",20,"F","1","0"
"9183",18,"F","1","0"
"9184",18,"M","1","0"
"9185",18,"F","1","0"
"9186",18,"M","1","0"
"9187",17,"F","1","0"
"9188",30,"F","1","0"
"9189",17,"M","2","1+"
"9190",21,"F","1","0"
"9191",17,"F","3","0"
"9192",17,"F","2","0"
"9193",45,"F","1","0"
"9194",22,"M","1","0"
"9195",24,"F","1","0"
"9196",18,"F","1","0"
"9197",26,"F","1","0"
"9198",47,"F","2","0"
"9199",22,"M","1","0"
"9200",18,"F","1","1+"
"9201",18,"F","1","0"
"9202",17,"M","2","0"
"9203",18,"M","2","0"
"9204",17,"M","1","1+"
"9205",20,"F","1","0"
"9206",18,"M","3","0"
"9207",17,"F","3","0"
"9208",18,"F","2","0"
"9209",18,"F","2","1+"
"9210",19,"F","1","0"
"9211",18,"F","1","1+"
"9212",18,"M","3","0"
"9213",18,"F","3","0"
"9214",18,"F","2","0"
"9215",17,"M","1","0"
"9216",18,"F","1","0"
"9217",21,"M","1","0"
"9218",23,"F","1","0"
"9219",26,"F","2","0"
"9220",18,"F","1","0"
"9221",26,"M","1","1+"
"9222",37,"F","2","0"
"9223",48,"F","2","0"
"9224",22,"F","3","0"
"9225",17,"M","1","0"
"9226",19,"M","1","0"
"9227",18,"M","3","0"
"9228",19,"M","1","0"
"9229",21,"F","3","0"
"9230",23,"F","2","0"
"9231",17,"F","1","0"
"9232",18,"F","1","0"
"9233",19,"F","1","0"
"9234",63,"F","3","0"
"9235",18,"M","1","0"
"9236",18,"M","3","0"
"9237",30,"F","1","0"
"9238",18,"F","1","0"
"9239",18,"F","3","1+"
"9240",18,"F","1","0"
"9241",29,"F","2","0"
"9242",41,"M","2","0"
"9243",17,"F","1","0"
"9244",18,"F","1","0"
"9245",18,"F","1","0"
"9246",25,"F","3","0"
"9247",20,"M","3","0"
"9248",18,"F","1","0"
"9249",31,"F","2","0"
"9250",18,"F","3","0"
"9251",21,"F","1","0"
"9252",18,"F","1","0"
"9253",57,"F","1","0"
"9254",49,"M","1","0"
"9255",37,"F","2","0"
"9256",33,"M","2","0"
"9257",25,"M","1","0"
"9258",18,"F","1","0"
"9259",39,"M","1","0"
"9260",18,"F","1","0"
"9261",24,"F","1","0"
"9262",18,"M","1","0"
"9263",18,"M","1","0"
"9264",18,"F","1","1+"
"9265",26,"F","3","0"
"9266",19,"M","1","0"
"9267",18,"F","1","0"
"9268",43,"M","2","0"
"9269",19,"F","1","0"
"9270",17,"M","1","0"
"9271",17,"M","1","0"
"9272",26,"M","1","0"
"9273",17,"F","1","0"
"9274",20,"F","1","0"
"9275",18,"F","1","0"
"9276",17,"F","1","0"
"9277",18,"F","1","0"
"9278",19,"F","3","0"
"9279",19,"F","3","0"
"9280",20,"F","1","0"
"9281",43,"F","3","0"
"9282",18,"F","1","0"
"9283",17,"M","1","0"
"9284",31,"F","3","0"
"9285",41,"M","1","0"
"9286",34,"M","1","0"
"9287",18,"M","1","0"
"9288",18,"F","1","0"
"9289",34,"F","1","0"
"9290",22,"M","3","0"
"9291",19,"F","2","0"
"9292",18,"F","3","0"
"9293",18,"F","1","0"
"9294",18,"M","2","0"
"9295",36,"M","1","0"
"9296",18,"M","2","0"
"9297",19,"F","3","1+"
"9298",18,"M","1","0"
"9299",17,"M","2","0"
"9300",20,"F","3","0"
"9301",18,"F","2","1+"
"9302",19,"F","1","0"
"9303",21,"F","1","0"
"9304",18,"M","2","0"
"9305",18,"M","1","0"
"9306",19,"M","3","0"
"9307",17,"F","1","0"
"9308",18,"F","1","0"
"9309",19,"F","1","1+"
"9310",42,"F","1","1+"
"9311",18,"F","3","0"
"9312",47,"M","1","0"
"9313",18,"F","3","0"
"9314",53,"F","1","0"
"9315",23,"F","1","0"
"9316",18,"M","1","0"
"9317",18,"F","3","0"
"9318",21,"F","2","1+"
"9319",17,"M","1","0"
"9320",17,"M","2","0"
"9321",17,"M","2","1+"
"9322",17,"M","1","0"
"9323",48,"M","1","0"
"9324",44,"M","3","0"
